--------- beginning of main
04-11 03:42:06.867 30361 30361 D AndroidRuntime: >>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<
04-11 03:42:06.871 30361 30361 D AndroidRuntime: CheckJNI is OFF
04-11 03:42:06.994 30361 30361 E memtrack: Couldn't load memtrack module (No such file or directory)
04-11 03:42:06.994 30361 30361 E android.os.Debug: failed to load memtrack module: -2
04-11 03:42:07.052 30361 30361 D AndroidRuntime: Calling main entry com.android.commands.am.Am
--------- beginning of system
04-11 03:42:07.058   448  2823 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.example.sonicdash_stage1/android.app.NativeActivity (has extras)} from uid 2000 on display 0
04-11 03:42:07.058   448  2823 V WindowManager: addAppToken: AppWindowToken{1203bf19 token=Token{1f6efe60 ActivityRecord{1a242263 u0 com.example.sonicdash_stage1/android.app.NativeActivity t1042}}} to stack=1 task=1042 at 0
04-11 03:42:07.061 30361 30361 D AndroidRuntime: Shutting down VM
04-11 03:42:07.063   448   473 V WindowManager: Adding window Window{182c81bf u0 Starting com.example.sonicdash_stage1} at 3 of 9 (after Window{1f48f6bd u0 com.android.launcher/com.android.launcher2.Launcher})
04-11 03:42:07.063 30361 30369 I art     : Debugger is no longer active
04-11 03:42:07.091 30377 30377 I art     : Late-enabling -Xcheck:jni
04-11 03:42:07.092   448   464 I ActivityManager: Start proc 30377:com.example.sonicdash_stage1/u0a449 for activity com.example.sonicdash_stage1/android.app.NativeActivity
04-11 03:42:07.151   666   666 V PhoneStatusBar: setLightsOn(true)
04-11 03:42:07.204 30377 30377 V threaded_app: Creating: 0x42230d70
04-11 03:42:07.205 30377 30395 V threaded_app: Config: mcc=310 mnc=0 lang=en cnt=US orien=2 touch=3 dens=213 keys=1 nav=1 keysHid=3 navHid=0 sdk=22 size=3 long=1 modetype=1 modenight=1
04-11 03:42:07.205 30377 30395 I native-activity: Starting android_main
04-11 03:42:07.205 30377 30395 I native-activity:   Activity 0x42230d70
04-11 03:42:07.205 30377 30395 I native-activity:   VM 0x41d7a460
04-11 03:42:07.205 30377 30395 I native-activity:   JNIEnv 0x41d7ac18
04-11 03:42:07.205 30377 30395 D native-activity: Changing permissions for the internal storage at /data/data/com.example.sonicdash_stage1/files
04-11 03:42:07.205 30377 30395 I native-activity: Attaching entry point thread to JNIEnv
04-11 03:42:07.207 30377 30377 V threaded_app: Start: 0x42230d70
04-11 03:42:07.207 30377 30395 I native-activity: Loading activity configuration
04-11 03:42:07.207 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name egl_swap_preserve_bit
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name egl_window_bit
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name egl_pbuffer_bit
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name gl_enable_dither
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name gl_disable_dither
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name gl_log_context
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name stop_motion
04-11 03:42:07.208 30377 30395 V native-activity: get_boolean_extra for *env 0x4208bd70 intent 0x100005 extra_name capture_compressed
04-11 03:42:07.208 30377 30395 I native-activity: EGL configuration
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_swap_preserve_bit: 0
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_window_bit: 1
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_pbuffer_bit: 1
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_width: 2160
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_height: 3840
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_red_size: 8
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_green_size: 8
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_blue_size: 8
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_alpha_size: 8
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_depth_size: 16
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_stencil_size: -1
04-11 03:42:07.208 30377 30395 I native-activity: 	egl_swapbuffers_sync: 3
04-11 03:42:07.208 30377 30395 I native-activity: GL configuration
04-11 03:42:07.208 30377 30395 I native-activity: 	gl_enable_dither: 0
04-11 03:42:07.209 30377 30395 I native-activity: 	gl_disable_dither: 0
04-11 03:42:07.209 30377 30395 I native-activity: 	gl_get_error: 1
04-11 03:42:07.209 30377 30395 I native-activity: 	gl_log_context: 1
04-11 03:42:07.209 30377 30395 I native-activity: Runtime configuration
04-11 03:42:07.209 30377 30395 I native-activity: 	draw_limit:        0
04-11 03:42:07.209 30377 30395 I native-activity: 	frame_limit:       0
04-11 03:42:07.209 30377 30395 I native-activity: 	stop_motion:       0
04-11 03:42:07.209 30377 30395 I native-activity: 	capture_frequency: 0
04-11 03:42:07.209 30377 30395 I native-activity: 	capture_compressed: 1
04-11 03:42:07.210 30377 30395 V threaded_app: activityState=10
04-11 03:42:07.211 30377 30377 V threaded_app: Resume: 0x42230d70
04-11 03:42:07.211 30377 30395 V threaded_app: activityState=11
04-11 03:42:07.219   448  1032 V WindowManager: Adding window Window{3cd0ca42 u0 com.example.sonicdash_stage1/android.app.NativeActivity} at 3 of 10 (before Window{182c81bf u0 Starting com.example.sonicdash_stage1})
04-11 03:42:07.220 30377 30377 V threaded_app: InputQueueCreated: 0x42230d70 -- 0x5a69d8c8
04-11 03:42:07.221 30377 30395 V threaded_app: APP_CMD_INPUT_CHANGED
04-11 03:42:07.221 30377 30395 V threaded_app: Attaching input queue to looper
04-11 03:42:07.253 30377 30377 V threaded_app: NativeWindowCreated: 0x42230d70 -- 0x5a6a6230
04-11 03:42:07.253 30377 30395 V threaded_app: APP_CMD_INIT_WINDOW
04-11 03:42:07.258 30377 30377 V threaded_app: WindowFocusChanged: 0x42230d70 -- 1
04-11 03:42:07.263 30377 30395 D libEGL  : loaded /system/lib/egl/libEGL_tegra.so
04-11 03:42:07.277   448   473 I ActivityManager: Displayed com.example.sonicdash_stage1/android.app.NativeActivity: +217ms
04-11 03:42:07.294 30377 30395 D libEGL  : loaded /system/lib/egl/libGLESv1_CM_tegra.so
04-11 03:42:07.328 30377 30395 D libEGL  : loaded /system/lib/egl/libGLESv2_tegra.so
04-11 03:42:07.350   448   467 D gpslogd : agps_ril_update_network_availability: Waiting for IPC connection - timeout
04-11 03:42:07.350   448   467 E gpslogd : LIBGPS: Cannot communicate (write) with a GPSD
04-11 03:42:07.350   448   467 E gpslogd : IPC Communication Error, /tmp/12075037/customers/Asustek/Tabletandroid/../../../proprietary/deliverables/android/gps_interface/../gps_interface/gpsi_client/GpsiClient.cpp:1213 agps_ril_update_network_availability
04-11 03:42:07.376 30377 30395 I native-activity: EGL information on display 0x1
04-11 03:42:07.376 30377 30395 I native-activity: 		EGL_VENDOR: Android
04-11 03:42:07.376 30377 30395 I native-activity: 		EGL_VERSION: 1.4 Android META-EGL
04-11 03:42:07.376 30377 30395 I native-activity: 		EGL_CLIENT_APIS: OpenGL_ES
04-11 03:42:07.376 30377 30395 I native-activity: 		EGL_EXTENSIONS: EGL_KHR_get_all_proc_addresses EGL_ANDROID_presentation_time EGL_KHR_image EGL_KHR_image_base EGL_KHR_image_pixmap EGL_KHR_lock_surface EGL_KHR_gl_texture_2D_image EGL_KHR_gl_texture_cubemap_image EGL_KHR_gl_renderbuffer_image EGL_KHR_fence_sync EGL_EXT_create_context_robustness EGL_NV_system_time EGL_ANDROID_image_native_buffer EGL_ANDROID_recordable 
04-11 03:42:07.376 30377 30395 D native-activity: EGL configurations 50
04-11 03:42:07.376 30377 30395 D native-activity: 	Config 0xcaf329 index 0
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_CONFIG_ID: 1
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_CONFORMANT: 5 EGL_OPENGL_ES_BIT, EGL_OPENGL_ES2_BIT,
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_CONFIG_CAVEAT: 12344 EGL_NONE,
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_RENDERABLE_TYPE: 5 EGL_OPENGL_ES_BIT, EGL_OPENGL_ES2_BIT,
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_SURFACE_TYPE: 3175 EGL_PBUFFER_BIT, EGL_PIXMAP_BIT, EGL_SWAP_BEHAVIOR_PRESERVED_BIT, EGL_VG_ALPHA_FORMAT_PRE_BIT, EGL_VG_COLORSPACE_LINEAR_BIT, EGL_WINDOW_BIT,
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_LEVEL: 0
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_COLOR_BUFFER_TYPE: 12430 EGL_RGB_BUFFER,
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_BUFFER_SIZE: 32
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_SAMPLES: 0
04-11 03:42:07.376 30377 30395 V native-activity: 		EGL_SAMPLE_BUFFERS: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_RED_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_GREEN_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BLUE_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_ALPHA_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_ALPHA_MASK_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_LUMINANCE_SIZE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_TYPE: 12344 EGL_NONE,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_RED_VALUE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_GREEN_VALUE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_BLUE_VALUE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_STENCIL_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_DEPTH_SIZE: 16
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BIND_TO_TEXTURE_RGB: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BIND_TO_TEXTURE_RGBA: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MIN_SWAP_INTERVAL: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MAX_SWAP_INTERVAL: 1
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MAX_PBUFFER_WIDTH: 2048
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MAX_PBUFFER_HEIGHT: 2048
04-11 03:42:07.377 30377 30395 D native-activity: 	Config 0xcaf32a index 1
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_CONFIG_ID: 2
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_CONFORMANT: 5 EGL_OPENGL_ES_BIT, EGL_OPENGL_ES2_BIT,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_CONFIG_CAVEAT: 12344 EGL_NONE,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_RENDERABLE_TYPE: 5 EGL_OPENGL_ES_BIT, EGL_OPENGL_ES2_BIT,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_SURFACE_TYPE: 3175 EGL_PBUFFER_BIT, EGL_PIXMAP_BIT, EGL_SWAP_BEHAVIOR_PRESERVED_BIT, EGL_VG_ALPHA_FORMAT_PRE_BIT, EGL_VG_COLORSPACE_LINEAR_BIT, EGL_WINDOW_BIT,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_LEVEL: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_COLOR_BUFFER_TYPE: 12430 EGL_RGB_BUFFER,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BUFFER_SIZE: 32
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_SAMPLES: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_SAMPLE_BUFFERS: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_RED_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_GREEN_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BLUE_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_ALPHA_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_ALPHA_MASK_SIZE: 8
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_LUMINANCE_SIZE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_TYPE: 12344 EGL_NONE,
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_RED_VALUE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_GREEN_VALUE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_TRANSPARENT_BLUE_VALUE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_STENCIL_SIZE: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_DEPTH_SIZE: 16
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BIND_TO_TEXTURE_RGB: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_BIND_TO_TEXTURE_RGBA: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MIN_SWAP_INTERVAL: 0
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MAX_SWAP_INTERVAL: 1
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MAX_PBUFFER_WIDTH: 2048
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_MAX_PBUFFER_HEIGHT: 2048
04-11 03:42:07.377 30377 30395 D native-activity: 	Config 0xcaf32b index 2
04-11 03:42:07.377 30377 30395 V native-activity: 		EGL_CONFIG_ID: 3
